pizza_id,order_id,pizza_name_id,quantity,order_date,order_time,unit_price,total_price,pizza_size,pizza_category,pizza_ingredients,pizza_name
4671,5336,pepperoni_s,1,18-01-2024,15:27:00,9,9,S,Classic,Pepperoni|Cheese,Pepperoni Pizza
4672,5336,hawaiian_s,2,18-01-2024,15:27:00,9,18,S,Classic,Ham|Pineapple,Hawaiian Pizza
4673,5337,pepperoni_s,1,19-01-2024,13:37:00,9,9,S,Classic,Pepperoni|Cheese,Pepperoni Pizza
4674,5338,bbq_ckn_l,1,24-01-2024,11:13:00,17,17,L,Chicken,Chicken|BBQ Sauce,BBQ Chicken Pizza
4675,5339,veggie_l,2,21-01-2024,20:56:00,15,30,L,Veggie,Onion|Capsicum|Mushroom,Veggie Pizza
4676,5339,hawaiian_l,1,21-01-2024,20:56:00,15,15,L,Classic,Ham|Pineapple,Hawaiian Pizza
4677,5340,hawaiian_s,1,07-01-2024,13:22:00,9,9,S,Classic,Ham|Pineapple,Hawaiian Pizza
4678,5341,veggie_l,1,01-01-2024,12:33:00,15,15,L,Veggie,Onion|Capsicum|Mushroom,Veggie Pizza
4679,5341,pepperoni_s,3,01-01-2024,12:33:00,9,27,S,Classic,Pepperoni|Cheese,Pepperoni Pizza
4680,5341,hawaiian_m,2,01-01-2024,12:33:00,12,24,M,Classic,Ham|Pineapple,Hawaiian Pizza
4681,5341,margherita_s,2,01-01-2024,12:33:00,9,18,S,Classic,Tomato|Cheese,Margherita Pizza
4682,5341,pepperoni_l,2,01-01-2024,12:33:00,15,30,L,Classic,Pepperoni|Cheese,Pepperoni Pizza
4683,5341,margherita_l,1,01-01-2024,12:33:00,15,15,L,Classic,Tomato|Cheese,Margherita Pizza
4684,5342,margherita_s,2,24-01-2024,15:54:00,9,18,S,Classic,Tomato|Cheese,Margherita Pizza
4685,5342,pepperoni_l,1,24-01-2024,15:54:00,15,15,L,Classic,Pepperoni|Cheese,Pepperoni Pizza
4686,5342,hawaiian_s,1,24-01-2024,15:54:00,9,9,S,Classic,Ham|Pineapple,Hawaiian Pizza
4687,5342,bbq_ckn_s,3,24-01-2024,15:54:00,11,33,S,Chicken,Chicken|BBQ Sauce,BBQ Chicken Pizza
4688,5343,hawaiian_l,1,23-01-2024,14:13:00,15,15,L,Classic,Ham|Pineapple,Hawaiian Pizza
4689,5343,pepperoni_s,2,23-01-2024,14:13:00,9,18,S,Classic,Pepperoni|Cheese,Pepperoni Pizza
4690,5343,pepperoni_s,2,23-01-2024,14:13:00,9,18,S,Classic,Pepperoni|Cheese,Pepperoni Pizza
4691,5343,margherita_m,3,23-01-2024,14:13:00,12,36,M,Classic,Tomato|Cheese,Margherita Pizza
4692,5343,veggie_l,3,23-01-2024,14:13:00,15,45,L,Veggie,Onion|Capsicum|Mushroom,Veggie Pizza
4693,5344,bbq_ckn_m,3,14-01-2024,14:43:00,14,42,M,Chicken,Chicken|BBQ Sauce,BBQ Chicken Pizza
4694,5344,pepperoni_l,1,14-01-2024,14:43:00,15,15,L,Classic,Pepperoni|Cheese,Pepperoni Pizza
4695,5344,bbq_ckn_m,1,14-01-2024,14:43:00,14,14,M,Chicken,Chicken|BBQ Sauce,BBQ Chicken Pizza
4696,5345,veggie_m,3,03-01-2024,12:03:00,12,36,M,Veggie,Onion|Capsicum|Mushroom,Veggie Pizza
4697,5346,veggie_s,3,03-01-2024,18:20:00,9,27,S,Veggie,Onion|Capsicum|Mushroom,Veggie Pizza
4698,5347,margherita_m,3,11-01-2024,12:30:00,12,36,M,Classic,Tomato|Cheese,Margherita Pizza
4699,5347,margherita_l,1,11-01-2024,12:30:00,15,15,L,Classic,Tomato|Cheese,Margherita Pizza
4700,5347,margherita_m,3,11-01-2024,12:30:00,12,36,M,Classic,Tomato|Cheese,Margherita Pizza
4701,5347,bbq_ckn_m,2,11-01-2024,12:30:00,14,28,M,Chicken,Chicken|BBQ Sauce,BBQ Chicken Pizza
4702,5347,veggie_m,2,11-01-2024,12:30:00,12,24,M,Veggie,Onion|Capsicum|Mushroom,Veggie Pizza
4703,5347,bbq_ckn_m,2,11-01-2024,12:30:00,14,28,M,Chicken,Chicken|BBQ Sauce,BBQ Chicken Pizza
4704,5348,margherita_s,1,08-01-2024,14:14:00,9,9,S,Classic,Tomato|Cheese,Margherita Pizza
4705,5348,bbq_ckn_m,2,08-01-2024,14:14:00,14,28,M,Chicken,Chicken|BBQ Sauce,BBQ Chicken Pizza
4706,5348,veggie_m,2,08-01-2024,14:14:00,12,24,M,Veggie,Onion|Capsicum|Mushroom,Veggie Pizza
4707,5348,veggie_m,2,08-01-2024,14:14:00,12,24,M,Veggie,Onion|Capsicum|Mushroom,Veggie Pizza
4708,5348,pepperoni_s,3,08-01-2024,14:14:00,9,27,S,Classic,Pepperoni|Cheese,Pepperoni Pizza
4709,5349,hawaiian_s,2,31-01-2024,18:09:00,9,18,S,Classic,Ham|Pineapple,Hawaiian Pizza
4710,5349,veggie_l,1,31-01-2024,18:09:00,15,15,L,Veggie,Onion|Capsicum|Mushroom,Veggie Pizza
4711,5349,veggie_m,1,31-01-2024,18:09:00,12,12,M,Veggie,Onion|Capsicum|Mushroom,Veggie Pizza
4712,5349,veggie_l,1,31-01-2024,18:09:00,15,15,L,Veggie,Onion|Capsicum|Mushroom,Veggie Pizza
4713,5350,hawaiian_s,2,07-01-2024,14:08:00,9,18,S,Classic,Ham|Pineapple,Hawaiian Pizza
4714,5350,veggie_s,2,07-01-2024,14:08:00,9,18,S,Veggie,Onion|Capsicum|Mushroom,Veggie Pizza
4715,5351,veggie_m,1,01-01-2024,14:22:00,12,12,M,Veggie,Onion|Capsicum|Mushroom,Veggie Pizza
4716,5351,bbq_ckn_l,2,01-01-2024,14:22:00,17,34,L,Chicken,Chicken|BBQ Sauce,BBQ Chicken Pizza
4717,5351,pepperoni_s,2,01-01-2024,14:22:00,9,18,S,Classic,Pepperoni|Cheese,Pepperoni Pizza
4718,5352,veggie_s,2,14-01-2024,19:31:00,9,18,S,Veggie,Onion|Capsicum|Mushroom,Veggie Pizza
4719,5352,hawaiian_m,1,14-01-2024,19:31:00,12,12,M,Classic,Ham|Pineapple,Hawaiian Pizza
4720,5352,hawaiian_m,3,14-01-2024,19:31:00,12,36,M,Classic,Ham|Pineapple,Hawaiian Pizza
4721,5352,veggie_l,2,14-01-2024,19:31:00,15,30,L,Veggie,Onion|Capsicum|Mushroom,Veggie Pizza
4722,5352,pepperoni_s,3,14-01-2024,19:31:00,9,27,S,Classic,Pepperoni|Cheese,Pepperoni Pizza
4723,5353,veggie_s,2,14-01-2024,14:41:00,9,18,S,Veggie,Onion|Capsicum|Mushroom,Veggie Pizza
4724,5353,pepperoni_m,3,14-01-2024,14:41:00,12,36,M,Classic,Pepperoni|Cheese,Pepperoni Pizza
4725,5353,bbq_ckn_l,3,14-01-2024,14:41:00,17,51,L,Chicken,Chicken|BBQ Sauce,BBQ Chicken Pizza
4726,5353,veggie_l,1,14-01-2024,14:41:00,15,15,L,Veggie,Onion|Capsicum|Mushroom,Veggie Pizza
4727,5354,bbq_ckn_m,3,17-01-2024,13:12:00,14,42,M,Chicken,Chicken|BBQ Sauce,BBQ Chicken Pizza
4728,5354,bbq_ckn_l,1,17-01-2024,13:12:00,17,17,L,Chicken,Chicken|BBQ Sauce,BBQ Chicken Pizza
4729,5354,bbq_ckn_l,2,17-01-2024,13:12:00,17,34,L,Chicken,Chicken|BBQ Sauce,BBQ Chicken Pizza
4730,5354,hawaiian_s,2,17-01-2024,13:12:00,9,18,S,Classic,Ham|Pineapple,Hawaiian Pizza
4731,5354,bbq_ckn_m,1,17-01-2024,13:12:00,14,14,M,Chicken,Chicken|BBQ Sauce,BBQ Chicken Pizza
4732,5355,pepperoni_m,3,23-01-2024,16:34:00,12,36,M,Classic,Pepperoni|Cheese,Pepperoni Pizza
4733,5355,veggie_m,3,23-01-2024,16:34:00,12,36,M,Veggie,Onion|Capsicum|Mushroom,Veggie Pizza
4734,5356,bbq_ckn_l,1,26-01-2024,20:51:00,17,17,L,Chicken,Chicken|BBQ Sauce,BBQ Chicken Pizza
4735,5356,pepperoni_m,3,26-01-2024,20:51:00,12,36,M,Classic,Pepperoni|Cheese,Pepperoni Pizza
4736,5356,margherita_s,3,26-01-2024,20:51:00,9,27,S,Classic,Tomato|Cheese,Margherita Pizza
4737,5357,pepperoni_m,3,27-01-2024,15:02:00,12,36,M,Classic,Pepperoni|Cheese,Pepperoni Pizza
4738,5357,veggie_s,2,27-01-2024,15:02:00,9,18,S,Veggie,Onion|Capsicum|Mushroom,Veggie Pizza
4739,5357,margherita_s,2,27-01-2024,15:02:00,9,18,S,Classic,Tomato|Cheese,Margherita Pizza
4740,5357,pepperoni_l,2,27-01-2024,15:02:00,15,30,L,Classic,Pepperoni|Cheese,Pepperoni Pizza
4741,5357,hawaiian_l,2,27-01-2024,15:02:00,15,30,L,Classic,Ham|Pineapple,Hawaiian Pizza
4742,5358,veggie_m,1,03-01-2024,15:32:00,12,12,M,Veggie,Onion|Capsicum|Mushroom,Veggie Pizza
4743,5358,bbq_ckn_l,1,03-01-2024,15:32:00,17,17,L,Chicken,Chicken|BBQ Sauce,BBQ Chicken Pizza
4744,5358,bbq_ckn_s,2,03-01-2024,15:32:00,11,22,S,Chicken,Chicken|BBQ Sauce,BBQ Chicken Pizza
4745,5358,pepperoni_s,3,03-01-2024,15:32:00,9,27,S,Classic,Pepperoni|Cheese,Pepperoni Pizza
4746,5359,margherita_m,3,12-01-2024,16:35:00,12,36,M,Classic,Tomato|Cheese,Margherita Pizza
4747,5360,bbq_ckn_m,2,31-01-2024,15:39:00,14,28,M,Chicken,Chicken|BBQ Sauce,BBQ Chicken Pizza
4748,5360,margherita_l,1,31-01-2024,15:39:00,15,15,L,Classic,Tomato|Cheese,Margherita Pizza
4749,5361,margherita_l,1,31-01-2024,14:12:00,15,15,L,Classic,Tomato|Cheese,Margherita Pizza
4750,5361,bbq_ckn_l,1,31-01-2024,14:12:00,17,17,L,Chicken,Chicken|BBQ Sauce,BBQ Chicken Pizza
4751,5361,pepperoni_l,3,31-01-2024,14:12:00,15,45,L,Classic,Pepperoni|Cheese,Pepperoni Pizza
4752,5361,bbq_ckn_s,2,31-01-2024,14:12:00,11,22,S,Chicken,Chicken|BBQ Sauce,BBQ Chicken Pizza
4753,5361,veggie_l,1,31-01-2024,14:12:00,15,15,L,Veggie,Onion|Capsicum|Mushroom,Veggie Pizza
4754,5361,bbq_ckn_m,1,31-01-2024,14:12:00,14,14,M,Chicken,Chicken|BBQ Sauce,BBQ Chicken Pizza
4755,5362,hawaiian_l,3,01-01-2024,16:03:00,15,45,L,Classic,Ham|Pineapple,Hawaiian Pizza
4756,5362,veggie_s,2,01-01-2024,16:03:00,9,18,S,Veggie,Onion|Capsicum|Mushroom,Veggie Pizza
4757,5363,veggie_l,1,15-01-2024,13:31:00,15,15,L,Veggie,Onion|Capsicum|Mushroom,Veggie Pizza
4758,5363,margherita_m,2,15-01-2024,13:31:00,12,24,M,Classic,Tomato|Cheese,Margherita Pizza
4759,5363,hawaiian_m,2,15-01-2024,13:31:00,12,24,M,Classic,Ham|Pineapple,Hawaiian Pizza
4760,5363,bbq_ckn_s,3,15-01-2024,13:31:00,11,33,S,Chicken,Chicken|BBQ Sauce,BBQ Chicken Pizza
4761,5364,pepperoni_l,1,10-01-2024,18:44:00,15,15,L,Classic,Pepperoni|Cheese,Pepperoni Pizza
4762,5364,bbq_ckn_s,1,10-01-2024,18:44:00,11,11,S,Chicken,Chicken|BBQ Sauce,BBQ Chicken Pizza
4763,5364,hawaiian_m,3,10-01-2024,18:44:00,12,36,M,Classic,Ham|Pineapple,Hawaiian Pizza
4764,5364,veggie_m,1,10-01-2024,18:44:00,12,12,M,Veggie,Onion|Capsicum|Mushroom,Veggie Pizza
4765,5364,bbq_ckn_l,2,10-01-2024,18:44:00,17,34,L,Chicken,Chicken|BBQ Sauce,BBQ Chicken Pizza
4766,5365,veggie_l,2,21-01-2024,11:26:00,15,30,L,Veggie,Onion|Capsicum|Mushroom,Veggie Pizza
4767,5365,veggie_s,2,21-01-2024,11:26:00,9,18,S,Veggie,Onion|Capsicum|Mushroom,Veggie Pizza
4768,5365,margherita_s,3,21-01-2024,11:26:00,9,27,S,Classic,Tomato|Cheese,Margherita Pizza
4769,5365,bbq_ckn_m,3,21-01-2024,11:26:00,14,42,M,Chicken,Chicken|BBQ Sauce,BBQ Chicken Pizza
4770,5365,margherita_s,3,21-01-2024,11:26:00,9,27,S,Classic,Tomato|Cheese,Margherita Pizza
4771,5366,hawaiian_s,1,16-01-2024,13:15:00,9,9,S,Classic,Ham|Pineapple,Hawaiian Pizza
4772,5367,pepperoni_l,1,17-01-2024,12:44:00,15,15,L,Classic,Pepperoni|Cheese,Pepperoni Pizza
4773,5367,hawaiian_m,2,17-01-2024,12:44:00,12,24,M,Classic,Ham|Pineapple,Hawaiian Pizza
4774,5368,bbq_ckn_s,2,14-01-2024,12:23:00,11,22,S,Chicken,Chicken|BBQ Sauce,BBQ Chicken Pizza
4775,5368,veggie_l,1,14-01-2024,12:23:00,15,15,L,Veggie,Onion|Capsicum|Mushroom,Veggie Pizza
4776,5368,margherita_m,3,14-01-2024,12:23:00,12,36,M,Classic,Tomato|Cheese,Margherita Pizza
4777,5369,hawaiian_s,2,18-01-2024,13:38:00,9,18,S,Classic,Ham|Pineapple,Hawaiian Pizza
4778,5369,pepperoni_s,2,18-01-2024,13:38:00,9,18,S,Classic,Pepperoni|Cheese,Pepperoni Pizza
4779,5369,pepperoni_s,1,18-01-2024,13:38:00,9,9,S,Classic,Pepperoni|Cheese,Pepperoni Pizza
4780,5369,margherita_s,1,18-01-2024,13:38:00,9,9,S,Classic,Tomato|Cheese,Margherita Pizza
4781,5370,hawaiian_s,1,16-01-2024,14:50:00,9,9,S,Classic,Ham|Pineapple,Hawaiian Pizza
4782,5370,pepperoni_s,1,16-01-2024,14:50:00,9,9,S,Classic,Pepperoni|Cheese,Pepperoni Pizza
4783,5370,margherita_m,2,16-01-2024,14:50:00,12,24,M,Classic,Tomato|Cheese,Margherita Pizza
4784,5370,veggie_l,3,16-01-2024,14:50:00,15,45,L,Veggie,Onion|Capsicum|Mushroom,Veggie Pizza
4785,5370,veggie_s,3,16-01-2024,14:50:00,9,27,S,Veggie,Onion|Capsicum|Mushroom,Veggie Pizza
4786,5370,bbq_ckn_m,1,16-01-2024,14:50:00,14,14,M,Chicken,Chicken|BBQ Sauce,BBQ Chicken Pizza
4787,5371,hawaiian_s,1,18-01-2024,18:04:00,9,9,S,Classic,Ham|Pineapple,Hawaiian Pizza
4788,5371,margherita_s,1,18-01-2024,18:04:00,9,9,S,Classic,Tomato|Cheese,Margherita Pizza
4789,5371,pepperoni_l,2,18-01-2024,18:04:00,15,30,L,Classic,Pepperoni|Cheese,Pepperoni Pizza
4790,5371,hawaiian_m,3,18-01-2024,18:04:00,12,36,M,Classic,Ham|Pineapple,Hawaiian Pizza
4791,5371,hawaiian_l,2,18-01-2024,18:04:00,15,30,L,Classic,Ham|Pineapple,Hawaiian Pizza
4792,5371,margherita_s,2,18-01-2024,18:04:00,9,18,S,Classic,Tomato|Cheese,Margherita Pizza
4793,5372,hawaiian_l,3,18-01-2024,13:35:00,15,45,L,Classic,Ham|Pineapple,Hawaiian Pizza
4794,5372,margherita_m,2,18-01-2024,13:35:00,12,24,M,Classic,Tomato|Cheese,Margherita Pizza
4795,5373,veggie_s,1,17-01-2024,17:23:00,9,9,S,Veggie,Onion|Capsicum|Mushroom,Veggie Pizza
4796,5373,margherita_m,2,17-01-2024,17:23:00,12,24,M,Classic,Tomato|Cheese,Margherita Pizza
4797,5373,pepperoni_m,2,17-01-2024,17:23:00,12,24,M,Classic,Pepperoni|Cheese,Pepperoni Pizza
4798,5373,veggie_s,3,17-01-2024,17:23:00,9,27,S,Veggie,Onion|Capsicum|Mushroom,Veggie Pizza
4799,5373,bbq_ckn_m,1,17-01-2024,17:23:00,14,14,M,Chicken,Chicken|BBQ Sauce,BBQ Chicken Pizza
4800,5374,veggie_s,1,25-01-2024,19:44:00,9,9,S,Veggie,Onion|Capsicum|Mushroom,Veggie Pizza
4801,5374,hawaiian_s,2,25-01-2024,19:44:00,9,18,S,Classic,Ham|Pineapple,Hawaiian Pizza
4802,5374,hawaiian_l,1,25-01-2024,19:44:00,15,15,L,Classic,Ham|Pineapple,Hawaiian Pizza
4803,5374,pepperoni_l,3,25-01-2024,19:44:00,15,45,L,Classic,Pepperoni|Cheese,Pepperoni Pizza
4804,5375,pepperoni_l,2,27-01-2024,16:05:00,15,30,L,Classic,Pepperoni|Cheese,Pepperoni Pizza
4805,5375,bbq_ckn_m,1,27-01-2024,16:05:00,14,14,M,Chicken,Chicken|BBQ Sauce,BBQ Chicken Pizza
4806,5375,pepperoni_l,2,27-01-2024,16:05:00,15,30,L,Classic,Pepperoni|Cheese,Pepperoni Pizza
4807,5375,pepperoni_l,1,27-01-2024,16:05:00,15,15,L,Classic,Pepperoni|Cheese,Pepperoni Pizza
4808,5375,bbq_ckn_s,1,27-01-2024,16:05:00,11,11,S,Chicken,Chicken|BBQ Sauce,BBQ Chicken Pizza
4809,5375,pepperoni_m,1,27-01-2024,16:05:00,12,12,M,Classic,Pepperoni|Cheese,Pepperoni Pizza
4810,5376,bbq_ckn_m,2,24-01-2024,17:37:00,14,28,M,Chicken,Chicken|BBQ Sauce,BBQ Chicken Pizza
4811,5376,margherita_s,2,24-01-2024,17:37:00,9,18,S,Classic,Tomato|Cheese,Margherita Pizza
4812,5376,veggie_l,3,24-01-2024,17:37:00,15,45,L,Veggie,Onion|Capsicum|Mushroom,Veggie Pizza
4813,5376,bbq_ckn_l,1,24-01-2024,17:37:00,17,17,L,Chicken,Chicken|BBQ Sauce,BBQ Chicken Pizza
4814,5377,hawaiian_s,3,29-01-2024,12:49:00,9,27,S,Classic,Ham|Pineapple,Hawaiian Pizza
4815,5378,bbq_ckn_s,2,31-01-2024,11:11:00,11,22,S,Chicken,Chicken|BBQ Sauce,BBQ Chicken Pizza
4816,5379,margherita_s,1,24-01-2024,17:30:00,9,9,S,Classic,Tomato|Cheese,Margherita Pizza
4817,5379,hawaiian_m,1,24-01-2024,17:30:00,12,12,M,Classic,Ham|Pineapple,Hawaiian Pizza
4818,5379,pepperoni_m,3,24-01-2024,17:30:00,12,36,M,Classic,Pepperoni|Cheese,Pepperoni Pizza
4819,5379,bbq_ckn_s,2,24-01-2024,17:30:00,11,22,S,Chicken,Chicken|BBQ Sauce,BBQ Chicken Pizza
4820,5380,hawaiian_s,2,10-01-2024,11:22:00,9,18,S,Classic,Ham|Pineapple,Hawaiian Pizza
4821,5380,pepperoni_m,2,10-01-2024,11:22:00,12,24,M,Classic,Pepperoni|Cheese,Pepperoni Pizza
4822,5380,pepperoni_s,3,10-01-2024,11:22:00,9,27,S,Classic,Pepperoni|Cheese,Pepperoni Pizza
4823,5380,hawaiian_m,1,10-01-2024,11:22:00,12,12,M,Classic,Ham|Pineapple,Hawaiian Pizza
4824,5381,pepperoni_m,3,03-01-2024,12:55:00,12,36,M,Classic,Pepperoni|Cheese,Pepperoni Pizza
4825,5382,bbq_ckn_s,3,09-01-2024,20:30:00,11,33,S,Chicken,Chicken|BBQ Sauce,BBQ Chicken Pizza
4826,5382,margherita_m,1,09-01-2024,20:30:00,12,12,M,Classic,Tomato|Cheese,Margherita Pizza
4827,5382,pepperoni_s,1,09-01-2024,20:30:00,9,9,S,Classic,Pepperoni|Cheese,Pepperoni Pizza
4828,5382,veggie_l,2,09-01-2024,20:30:00,15,30,L,Veggie,Onion|Capsicum|Mushroom,Veggie Pizza
4829,5382,hawaiian_s,2,09-01-2024,20:30:00,9,18,S,Classic,Ham|Pineapple,Hawaiian Pizza
4830,5382,veggie_m,2,09-01-2024,20:30:00,12,24,M,Veggie,Onion|Capsicum|Mushroom,Veggie Pizza
4831,5383,hawaiian_l,1,19-01-2024,11:13:00,15,15,L,Classic,Ham|Pineapple,Hawaiian Pizza
4832,5383,bbq_ckn_l,2,19-01-2024,11:13:00,17,34,L,Chicken,Chicken|BBQ Sauce,BBQ Chicken Pizza
4833,5384,bbq_ckn_s,3,07-01-2024,19:10:00,11,33,S,Chicken,Chicken|BBQ Sauce,BBQ Chicken Pizza
4834,5384,bbq_ckn_s,1,07-01-2024,19:10:00,11,11,S,Chicken,Chicken|BBQ Sauce,BBQ Chicken Pizza
4835,5384,veggie_s,3,07-01-2024,19:10:00,9,27,S,Veggie,Onion|Capsicum|Mushroom,Veggie Pizza
4836,5384,hawaiian_l,2,07-01-2024,19:10:00,15,30,L,Classic,Ham|Pineapple,Hawaiian Pizza
4837,5384,margherita_l,2,07-01-2024,19:10:00,15,30,L,Classic,Tomato|Cheese,Margherita Pizza
4838,5384,pepperoni_l,3,07-01-2024,19:10:00,15,45,L,Classic,Pepperoni|Cheese,Pepperoni Pizza
4839,5385,hawaiian_l,2,12-01-2024,15:53:00,15,30,L,Classic,Ham|Pineapple,Hawaiian Pizza
4840,5386,pepperoni_m,3,18-01-2024,19:03:00,12,36,M,Classic,Pepperoni|Cheese,Pepperoni Pizza
4841,5386,bbq_ckn_l,3,18-01-2024,19:03:00,17,51,L,Chicken,Chicken|BBQ Sauce,BBQ Chicken Pizza
4842,5386,margherita_s,2,18-01-2024,19:03:00,9,18,S,Classic,Tomato|Cheese,Margherita Pizza
4843,5386,bbq_ckn_m,1,18-01-2024,19:03:00,14,14,M,Chicken,Chicken|BBQ Sauce,BBQ Chicken Pizza
4844,5387,veggie_m,2,12-01-2024,17:51:00,12,24,M,Veggie,Onion|Capsicum|Mushroom,Veggie Pizza
4845,5387,pepperoni_l,2,12-01-2024,17:51:00,15,30,L,Classic,Pepperoni|Cheese,Pepperoni Pizza
4846,5387,margherita_m,2,12-01-2024,17:51:00,12,24,M,Classic,Tomato|Cheese,Margherita Pizza
4847,5387,veggie_s,3,12-01-2024,17:51:00,9,27,S,Veggie,Onion|Capsicum|Mushroom,Veggie Pizza
4848,5387,bbq_ckn_s,2,12-01-2024,17:51:00,11,22,S,Chicken,Chicken|BBQ Sauce,BBQ Chicken Pizza
4849,5388,margherita_l,1,15-01-2024,18:57:00,15,15,L,Classic,Tomato|Cheese,Margherita Pizza
4850,5388,hawaiian_m,3,15-01-2024,18:57:00,12,36,M,Classic,Ham|Pineapple,Hawaiian Pizza
4851,5388,pepperoni_l,2,15-01-2024,18:57:00,15,30,L,Classic,Pepperoni|Cheese,Pepperoni Pizza
4852,5389,margherita_s,1,28-01-2024,13:43:00,9,9,S,Classic,Tomato|Cheese,Margherita Pizza
4853,5389,veggie_s,2,28-01-2024,13:43:00,9,18,S,Veggie,Onion|Capsicum|Mushroom,Veggie Pizza
4854,5389,hawaiian_l,3,28-01-2024,13:43:00,15,45,L,Classic,Ham|Pineapple,Hawaiian Pizza
4855,5389,hawaiian_l,1,28-01-2024,13:43:00,15,15,L,Classic,Ham|Pineapple,Hawaiian Pizza
4856,5389,margherita_s,2,28-01-2024,13:43:00,9,18,S,Classic,Tomato|Cheese,Margherita Pizza
4857,5390,pepperoni_l,3,24-01-2024,13:48:00,15,45,L,Classic,Pepperoni|Cheese,Pepperoni Pizza
4858,5390,bbq_ckn_m,1,24-01-2024,13:48:00,14,14,M,Chicken,Chicken|BBQ Sauce,BBQ Chicken Pizza
4859,5390,bbq_ckn_l,2,24-01-2024,13:48:00,17,34,L,Chicken,Chicken|BBQ Sauce,BBQ Chicken Pizza
4860,5390,margherita_m,3,24-01-2024,13:48:00,12,36,M,Classic,Tomato|Cheese,Margherita Pizza
4861,5390,veggie_s,3,24-01-2024,13:48:00,9,27,S,Veggie,Onion|Capsicum|Mushroom,Veggie Pizza
4862,5391,hawaiian_s,3,23-01-2024,17:57:00,9,27,S,Classic,Ham|Pineapple,Hawaiian Pizza
4863,5391,veggie_s,3,23-01-2024,17:57:00,9,27,S,Veggie,Onion|Capsicum|Mushroom,Veggie Pizza
4864,5391,pepperoni_l,1,23-01-2024,17:57:00,15,15,L,Classic,Pepperoni|Cheese,Pepperoni Pizza
4865,5392,pepperoni_s,3,16-01-2024,12:50:00,9,27,S,Classic,Pepperoni|Cheese,Pepperoni Pizza
4866,5392,bbq_ckn_s,2,16-01-2024,12:50:00,11,22,S,Chicken,Chicken|BBQ Sauce,BBQ Chicken Pizza
4867,5392,bbq_ckn_s,3,16-01-2024,12:50:00,11,33,S,Chicken,Chicken|BBQ Sauce,BBQ Chicken Pizza
4868,5392,hawaiian_s,1,16-01-2024,12:50:00,9,9,S,Classic,Ham|Pineapple,Hawaiian Pizza
4869,5392,hawaiian_s,2,16-01-2024,12:50:00,9,18,S,Classic,Ham|Pineapple,Hawaiian Pizza
4870,5393,hawaiian_s,2,06-01-2024,14:32:00,9,18,S,Classic,Ham|Pineapple,Hawaiian Pizza
4871,5394,bbq_ckn_l,2,14-01-2024,13:01:00,17,34,L,Chicken,Chicken|BBQ Sauce,BBQ Chicken Pizza
4872,5394,hawaiian_l,3,14-01-2024,13:01:00,15,45,L,Classic,Ham|Pineapple,Hawaiian Pizza
4873,5394,bbq_ckn_m,2,14-01-2024,13:01:00,14,28,M,Chicken,Chicken|BBQ Sauce,BBQ Chicken Pizza
4874,5394,bbq_ckn_s,2,14-01-2024,13:01:00,11,22,S,Chicken,Chicken|BBQ Sauce,BBQ Chicken Pizza
4875,5395,margherita_l,1,21-01-2024,19:09:00,15,15,L,Classic,Tomato|Cheese,Margherita Pizza
4876,5395,veggie_s,2,21-01-2024,19:09:00,9,18,S,Veggie,Onion|Capsicum|Mushroom,Veggie Pizza
4877,5395,bbq_ckn_m,1,21-01-2024,19:09:00,14,14,M,Chicken,Chicken|BBQ Sauce,BBQ Chicken Pizza
4878,5395,bbq_ckn_l,2,21-01-2024,19:09:00,17,34,L,Chicken,Chicken|BBQ Sauce,BBQ Chicken Pizza
4879,5396,hawaiian_m,3,25-01-2024,20:11:00,12,36,M,Classic,Ham|Pineapple,Hawaiian Pizza
4880,5396,margherita_l,2,25-01-2024,20:11:00,15,30,L,Classic,Tomato|Cheese,Margherita Pizza
4881,5396,veggie_s,2,25-01-2024,20:11:00,9,18,S,Veggie,Onion|Capsicum|Mushroom,Veggie Pizza
4882,5396,hawaiian_m,1,25-01-2024,20:11:00,12,12,M,Classic,Ham|Pineapple,Hawaiian Pizza
4883,5397,hawaiian_s,1,18-01-2024,15:18:00,9,9,S,Classic,Ham|Pineapple,Hawaiian Pizza
4884,5397,hawaiian_m,2,18-01-2024,15:18:00,12,24,M,Classic,Ham|Pineapple,Hawaiian Pizza
4885,5397,bbq_ckn_s,3,18-01-2024,15:18:00,11,33,S,Chicken,Chicken|BBQ Sauce,BBQ Chicken Pizza
4886,5397,veggie_s,2,18-01-2024,15:18:00,9,18,S,Veggie,Onion|Capsicum|Mushroom,Veggie Pizza
4887,5398,veggie_s,3,25-01-2024,20:25:00,9,27,S,Veggie,Onion|Capsicum|Mushroom,Veggie Pizza
4888,5398,veggie_s,1,25-01-2024,20:25:00,9,9,S,Veggie,Onion|Capsicum|Mushroom,Veggie Pizza
4889,5398,pepperoni_l,3,25-01-2024,20:25:00,15,45,L,Classic,Pepperoni|Cheese,Pepperoni Pizza
4890,5399,hawaiian_l,1,15-01-2024,19:38:00,15,15,L,Classic,Ham|Pineapple,Hawaiian Pizza
4891,5400,margherita_m,3,23-01-2024,15:41:00,12,36,M,Classic,Tomato|Cheese,Margherita Pizza
4892,5400,hawaiian_m,3,23-01-2024,15:41:00,12,36,M,Classic,Ham|Pineapple,Hawaiian Pizza
4893,5400,hawaiian_l,3,23-01-2024,15:41:00,15,45,L,Classic,Ham|Pineapple,Hawaiian Pizza
